image_id,sku_id,image_url,image_type
8d2b314b-d258-4bff-a078-9ecc86e73f35,SKU000038,https://cdn.demo.com/SKU000038.jpg,PRIMARY
726af52b-f39a-42cd-bdad-42c4c5b86ef2,SKU000039,https://cdn.demo.com/SKU000039.jpg,PRIMARY
e42ccbc2-428a-4024-ba91-328987530a01,SKU000040,https://cdn.demo.com/SKU000040.jpg,PRIMARY
ec850771-d31d-411c-9e35-024d5cf3fc7c,SKU000041,https://cdn.demo.com/SKU000041.jpg,PRIMARY
eec349ad-4f0d-49cb-b8e2-617057c2ee46,SKU000042,https://cdn.demo.com/SKU000042.jpg,PRIMARY
6594ab42-dc64-4df3-a902-7316441fe687,SKU000043,https://cdn.demo.com/SKU000043.jpg,PRIMARY
d585a8eb-622a-4cec-8f00-ccd4092effe2,SKU000044,https://cdn.demo.com/SKU000044.jpg,PRIMARY
326f5991-3bf9-48f7-8de1-95de0dea20b5,SKU000045,https://cdn.demo.com/SKU000045.jpg,PRIMARY
094673c5-d936-4a46-9ff1-d48b8fa7ecd0,SKU000046,https://cdn.demo.com/SKU000046.jpg,PRIMARY
3ae778f6-a175-4273-b44c-6e1d6bd2adaa,SKU000047,https://cdn.demo.com/SKU000047.jpg,PRIMARY
775d219d-575b-447b-a362-6a0dc0cc1def,SKU000048,https://cdn.demo.com/SKU000048.jpg,PRIMARY
dbf29c0d-fc02-4f2e-ae14-c19fe4916e8c,SKU000049,https://cdn.demo.com/SKU000049.jpg,PRIMARY
c84e532e-c25d-416e-8177-341ae724b3b7,SKU000050,https://cdn.demo.com/SKU000050.jpg,PRIMARY
02840ea6-effe-4f3b-a51c-e5aedefed9cd,SKU000051,https://cdn.demo.com/SKU000051.jpg,PRIMARY
7eead9a9-9f98-4984-a2cb-6ed6712336c6,SKU000052,https://cdn.demo.com/SKU000052.jpg,PRIMARY
1cc819ef-de24-41bc-a1c1-e7b0b8327cda,SKU000053,https://cdn.demo.com/SKU000053.jpg,PRIMARY
713fcfeb-bc41-4a75-93b8-c23b52f8c429,SKU000054,https://cdn.demo.com/SKU000054.jpg,PRIMARY
339508bf-d2b1-4a4a-9daf-a2e0ac2a7d58,SKU000055,https://cdn.demo.com/SKU000055.jpg,PRIMARY
697e2ec6-767d-4f66-b5cc-ef7367e9c4bf,SKU000056,https://cdn.demo.com/SKU000056.jpg,PRIMARY
bf3228ee-52fd-4bf3-96bb-c208d3a488f3,SKU000057,https://cdn.demo.com/SKU000057.jpg,PRIMARY
f64731bb-fef5-4d8a-97f1-d777c49b529d,SKU000058,https://cdn.demo.com/SKU000058.jpg,PRIMARY
97a82418-c6cb-44cf-98d6-e84dd08899b6,SKU000059,https://cdn.demo.com/SKU000059.jpg,PRIMARY
e050b956-4499-4510-8acb-92780712294c,SKU000060,https://cdn.demo.com/SKU000060.jpg,PRIMARY
c322d7fb-dfa7-4647-a743-6078d66ef96e,SKU000061,https://cdn.demo.com/SKU000061.jpg,PRIMARY
f83cb56c-2f43-447b-b16d-1ee5cf542610,SKU000062,https://cdn.demo.com/SKU000062.jpg,PRIMARY
d1f8dd11-91aa-48df-a52b-2921e72cbf7b,SKU000063,https://cdn.demo.com/SKU000063.jpg,PRIMARY
491cab5a-0531-427a-90d8-e60fc0b998f2,SKU000064,https://cdn.demo.com/SKU000064.jpg,PRIMARY
fc12e32b-3cd9-4425-a605-0760ff2e5684,SKU000065,https://cdn.demo.com/SKU000065.jpg,PRIMARY
303bf3a0-54a0-434c-820c-fc7d6bf9204e,SKU000066,https://cdn.demo.com/SKU000066.jpg,PRIMARY
2f2d62ab-a297-4c7e-ab51-ed5a9045e1c7,SKU000067,https://cdn.demo.com/SKU000067.jpg,PRIMARY
cfa4fc55-c045-4161-92b9-ec8be1aa4ec2,SKU000068,https://cdn.demo.com/SKU000068.jpg,PRIMARY
bd800b31-4a78-4a28-9b67-c94b02c4a383,SKU000069,https://cdn.demo.com/SKU000069.jpg,PRIMARY
8ac92353-f8a7-48e6-9be8-6f6ff8206b7f,SKU000070,https://cdn.demo.com/SKU000070.jpg,PRIMARY
a49c39df-037d-44b8-af58-7a279101e584,SKU000071,https://cdn.demo.com/SKU000071.jpg,PRIMARY
4131d452-6c9d-4d08-bd0f-1ae8f16774af,SKU000072,https://cdn.demo.com/SKU000072.jpg,PRIMARY
f2ed27c0-da46-4a2b-85ea-5093a0f33db2,SKU000073,https://cdn.demo.com/SKU000073.jpg,PRIMARY
7bb01a5d-15ae-4bdd-9c1b-b1057f74574b,SKU000074,https://cdn.demo.com/SKU000074.jpg,PRIMARY
14038fc2-4c58-4ce3-8550-94cdbf2c3ef4,SKU000075,https://cdn.demo.com/SKU000075.jpg,PRIMARY
7647f7c6-bf3d-4701-abc7-76f9933c18fb,SKU000076,https://cdn.demo.com/SKU000076.jpg,PRIMARY
4220de8c-4c06-4957-9146-40487893d487,SKU000077,https://cdn.demo.com/SKU000077.jpg,PRIMARY
a28cb20f-572c-46d5-a840-f0dca2813af7,SKU000078,https://cdn.demo.com/SKU000078.jpg,PRIMARY
60665b9e-45f0-459c-917a-9ecbd49dc5cf,SKU000079,https://cdn.demo.com/SKU000079.jpg,PRIMARY
a0db3fce-e4aa-4868-af76-d6a0564625e1,SKU000080,https://cdn.demo.com/SKU000080.jpg,PRIMARY
e69fd982-2642-4903-ad48-a809768d00fa,SKU000081,https://cdn.demo.com/SKU000081.jpg,PRIMARY
298d2233-bb31-4024-8dcd-ba4b6a3bc986,SKU000082,https://cdn.demo.com/SKU000082.jpg,PRIMARY
a8361c28-4495-4f1c-8565-f49708678a30,SKU000083,https://cdn.demo.com/SKU000083.jpg,PRIMARY
7e3b13d7-71df-4c73-9fe3-11902168e357,SKU000084,https://cdn.demo.com/SKU000084.jpg,PRIMARY
30acdd3d-b714-4d03-8468-8e952a2082b8,SKU000085,https://cdn.demo.com/SKU000085.jpg,PRIMARY
74fc47b3-ba0b-449f-9e72-527e81eb686f,SKU000086,https://cdn.demo.com/SKU000086.jpg,PRIMARY
81fd13ff-ae8c-40ba-a89f-2415270b53db,SKU000087,https://cdn.demo.com/SKU000087.jpg,PRIMARY
dd0844c4-9b88-47b0-8260-0507f8e3bf25,SKU000088,https://cdn.demo.com/SKU000088.jpg,PRIMARY
3ce7633d-cbd1-4528-8a83-d698a1e63092,SKU000089,https://cdn.demo.com/SKU000089.jpg,PRIMARY
96ad93fe-907d-4791-bab1-9c120aa07fc8,SKU000090,https://cdn.demo.com/SKU000090.jpg,PRIMARY
9ca9636d-fa9e-4319-8bcf-9033b3f0ff80,SKU000091,https://cdn.demo.com/SKU000091.jpg,PRIMARY
8bb928f9-e749-46d4-a45e-8cfa16a16fce,SKU000092,https://cdn.demo.com/SKU000092.jpg,PRIMARY
b7cba14c-acdd-457a-8734-1264529bed7a,SKU000093,https://cdn.demo.com/SKU000093.jpg,PRIMARY
1e638aad-614e-4927-a9b2-2cc3cf1fe759,SKU000094,https://cdn.demo.com/SKU000094.jpg,PRIMARY
334af093-2686-4955-897a-34b57e8ef1aa,SKU000095,https://cdn.demo.com/SKU000095.jpg,PRIMARY
6dcc9e5e-68de-47fe-9b4c-f53597141ea7,SKU000096,https://cdn.demo.com/SKU000096.jpg,PRIMARY
f3dd7cfa-8f30-4c52-9ad5-c77e27a64b11,SKU000097,https://cdn.demo.com/SKU000097.jpg,PRIMARY
0f7a7a13-1efc-4b6b-a857-c9e99b7aace7,SKU000098,https://cdn.demo.com/SKU000098.jpg,PRIMARY
f9d6e873-80f6-49fa-ab23-d5ae54868177,SKU000099,https://cdn.demo.com/SKU000099.jpg,PRIMARY
09eb28d6-d6dc-4140-b9ce-397deb00edfe,SKU000100,https://cdn.demo.com/SKU000100.jpg,PRIMARY
94d72114-311a-4016-875f-5ba453d5a081,SKU000101,https://cdn.demo.com/SKU000101.jpg,PRIMARY
c4c287bd-fd6e-4097-b937-74f072c03e24,SKU000102,https://cdn.demo.com/SKU000102.jpg,PRIMARY
8d7cf99b-54c7-4fbb-8f4a-954e8b2a87de,SKU000103,https://cdn.demo.com/SKU000103.jpg,PRIMARY
d60563fb-8222-4f29-91b1-9fd0fab6c3f6,SKU000104,https://cdn.demo.com/SKU000104.jpg,PRIMARY
2b9219a9-6948-44ae-a829-db2a81f0122d,SKU000105,https://cdn.demo.com/SKU000105.jpg,PRIMARY
54350ca9-6d6d-4fb3-a591-baf5f164d068,SKU000106,https://cdn.demo.com/SKU000106.jpg,PRIMARY
fb0c3f58-b732-4cff-8bdc-6eaf17e78bd3,SKU000107,https://cdn.demo.com/SKU000107.jpg,PRIMARY
c4d50e45-f12d-4780-972e-44585bbe0652,SKU000108,https://cdn.demo.com/SKU000108.jpg,PRIMARY
9cdbf442-2f55-42c0-b76d-442931510af0,SKU000109,https://cdn.demo.com/SKU000109.jpg,PRIMARY
50f21c22-82c2-49d2-bd18-2a9fc77f73be,SKU000110,https://cdn.demo.com/SKU000110.jpg,PRIMARY
1eab9547-944e-40e4-8797-3ae5e87e1566,SKU000111,https://cdn.demo.com/SKU000111.jpg,PRIMARY
d492ee83-5021-4e6a-972c-e7005b1fa98e,SKU000112,https://cdn.demo.com/SKU000112.jpg,PRIMARY
6d1aa7ba-3f61-4bfe-b175-eb63377c3c92,SKU000113,https://cdn.demo.com/SKU000113.jpg,PRIMARY
55d51eaf-6961-4881-9e54-19ef7008ff44,SKU000114,https://cdn.demo.com/SKU000114.jpg,PRIMARY
c242167f-2a11-4291-90c3-29aa1f264699,SKU000115,https://cdn.demo.com/SKU000115.jpg,PRIMARY
eb1f140d-dd5e-4f4c-92d9-325c32e9d216,SKU000116,https://cdn.demo.com/SKU000116.jpg,PRIMARY
026fe667-9f5e-4beb-97f0-d1a46e3bba4a,SKU000117,https://cdn.demo.com/SKU000117.jpg,PRIMARY
3ec26577-ffe8-4de2-8d09-4948c54be085,SKU000118,https://cdn.demo.com/SKU000118.jpg,PRIMARY
1520bc42-b1f7-416f-abe5-b2b52678f9f9,SKU000119,https://cdn.demo.com/SKU000119.jpg,PRIMARY
1367e022-d83c-4c11-ba4a-567f54cb7a6a,SKU000120,https://cdn.demo.com/SKU000120.jpg,PRIMARY
04f90d11-349e-4c0b-9fe4-aeef613d57f2,SKU000121,https://cdn.demo.com/SKU000121.jpg,PRIMARY
1a0e49da-4ab5-49c5-af0e-0018d0fd8d1f,SKU000122,https://cdn.demo.com/SKU000122.jpg,PRIMARY
6dd3761e-1e75-4016-960e-d4caff70473f,SKU000123,https://cdn.demo.com/SKU000123.jpg,PRIMARY
46e75db9-acb4-44e4-a6a2-c77f1fa28aad,SKU000124,https://cdn.demo.com/SKU000124.jpg,PRIMARY
05500fb7-f62e-4ebf-8ddf-e8d311c9d6e8,SKU000125,https://cdn.demo.com/SKU000125.jpg,PRIMARY
62ecb4b1-4d7e-42a4-839f-67ae30718e9a,SKU000126,https://cdn.demo.com/SKU000126.jpg,PRIMARY
e250775c-21b0-4c7c-9cdd-01f4b85bfee8,SKU000127,https://cdn.demo.com/SKU000127.jpg,PRIMARY
b66e95b5-2b68-4526-99fa-c8e4e7f64912,SKU000128,https://cdn.demo.com/SKU000128.jpg,PRIMARY
96ace2f7-b09d-49fc-83b3-f80c99a09f37,SKU000129,https://cdn.demo.com/SKU000129.jpg,PRIMARY
7fe9ce2a-1bd8-48ae-bd4b-eaa5f41e900a,SKU000130,https://cdn.demo.com/SKU000130.jpg,PRIMARY
73205146-d74b-4d78-9ca3-86142ca88547,SKU000131,https://cdn.demo.com/SKU000131.jpg,PRIMARY
fb898ab6-7689-419d-9cf3-46ee996fea0d,SKU000132,https://cdn.demo.com/SKU000132.jpg,PRIMARY
cfdd7add-62f0-48d3-bc9a-81a9da6f4059,SKU000133,https://cdn.demo.com/SKU000133.jpg,PRIMARY
2b0a8d26-76fa-41b0-8e3e-54f4886f3299,SKU000134,https://cdn.demo.com/SKU000134.jpg,PRIMARY
3440bf3f-50f1-4ce9-808c-54e3c7cf168c,SKU000135,https://cdn.demo.com/SKU000135.jpg,PRIMARY
673b2a61-9489-4f6a-9e4c-7e409d8eddb5,SKU000136,https://cdn.demo.com/SKU000136.jpg,PRIMARY
e95593d0-63aa-45ef-97d8-f21917141761,SKU000137,https://cdn.demo.com/SKU000137.jpg,PRIMARY
4ea7d380-3d88-410b-bc24-d5fa5a0f85a8,SKU000138,https://cdn.demo.com/SKU000138.jpg,PRIMARY
f44d4351-e2e9-47e3-93ad-474c5d916871,SKU000139,https://cdn.demo.com/SKU000139.jpg,PRIMARY
82e1a3cd-2873-488d-8cfe-0baa26f397eb,SKU000140,https://cdn.demo.com/SKU000140.jpg,PRIMARY
eedcf356-0cc6-4331-bc7e-5777d2ce60a8,SKU000141,https://cdn.demo.com/SKU000141.jpg,PRIMARY
8f225190-74ac-4e35-8df6-cc09d17a585e,SKU000142,https://cdn.demo.com/SKU000142.jpg,PRIMARY
f2de73e0-59e4-4f37-ac0d-1ecb020bad30,SKU000143,https://cdn.demo.com/SKU000143.jpg,PRIMARY
09e9a4e0-1f42-4410-b49e-1c1d17a9faf2,SKU000144,https://cdn.demo.com/SKU000144.jpg,PRIMARY
5e75aa03-85da-4769-8db8-6fd4d40a33c7,SKU000145,https://cdn.demo.com/SKU000145.jpg,PRIMARY
43cf5f5f-3e7e-41b8-8f2c-74fd0cb8d5e0,SKU000146,https://cdn.demo.com/SKU000146.jpg,PRIMARY
64598024-73ad-4c86-97f0-25ad6b871409,SKU000147,https://cdn.demo.com/SKU000147.jpg,PRIMARY
f490c150-7230-4d31-90ee-e11fa45e8efe,SKU000148,https://cdn.demo.com/SKU000148.jpg,PRIMARY
c8e6175e-d5e9-492a-8e7f-532a57c6f6ee,SKU000149,https://cdn.demo.com/SKU000149.jpg,PRIMARY
c9302bfe-0d59-46a4-b495-7e78cc464db3,SKU000150,https://cdn.demo.com/SKU000150.jpg,PRIMARY
a77b3358-3b60-49c0-a05b-dabb95755bb4,SKU000151,https://cdn.demo.com/SKU000151.jpg,PRIMARY
57739570-6fd8-4071-a3ae-0d5f860c736d,SKU000152,https://cdn.demo.com/SKU000152.jpg,PRIMARY
909aa154-2334-47a4-8ba3-01bb2d82b808,SKU000153,https://cdn.demo.com/SKU000153.jpg,PRIMARY
079c316f-ce1f-4470-9d9f-17e654a0290a,SKU000154,https://cdn.demo.com/SKU000154.jpg,PRIMARY
5fa9c6dc-2df3-4004-ad50-51ed2897d264,SKU000155,https://cdn.demo.com/SKU000155.jpg,PRIMARY
96e53671-07e7-4858-b658-1e862c68af33,SKU000156,https://cdn.demo.com/SKU000156.jpg,PRIMARY
0fd03616-3b88-4da2-96ab-8af7a0946fa9,SKU000157,https://cdn.demo.com/SKU000157.jpg,PRIMARY
a3bb771c-f90c-447e-8c45-1308ada570ec,SKU000158,https://cdn.demo.com/SKU000158.jpg,PRIMARY
b8d5737e-eb3e-4511-9244-0e70a914e3b0,SKU000159,https://cdn.demo.com/SKU000159.jpg,PRIMARY
9b3d8dda-dbed-4e55-945c-41db5feeaf52,SKU000160,https://cdn.demo.com/SKU000160.jpg,PRIMARY
86aff5c9-6548-46d0-b942-b3ffe62939d9,SKU000161,https://cdn.demo.com/SKU000161.jpg,PRIMARY
4e51c61f-2dc0-4867-b3cb-f595f2b93384,SKU000162,https://cdn.demo.com/SKU000162.jpg,PRIMARY
7e0d437d-5b03-41a0-ac74-016e79ba96ae,SKU000163,https://cdn.demo.com/SKU000163.jpg,PRIMARY
528b617e-ff4b-4674-a6f1-6e72f0b24581,SKU000164,https://cdn.demo.com/SKU000164.jpg,PRIMARY
e52ce7c2-73e2-4f28-b178-5e7bd34669ca,SKU000165,https://cdn.demo.com/SKU000165.jpg,PRIMARY
fa267d13-a607-474d-859d-104c324ea7c6,SKU000166,https://cdn.demo.com/SKU000166.jpg,PRIMARY
59b9f5c8-18de-4ba7-9f1e-112d1de707bb,SKU000167,https://cdn.demo.com/SKU000167.jpg,PRIMARY
70b920a8-42ba-463d-8eb4-9968d9f2c31c,SKU000168,https://cdn.demo.com/SKU000168.jpg,PRIMARY
0d6e2a9c-f126-4a82-a8ea-cca0738dd229,SKU000169,https://cdn.demo.com/SKU000169.jpg,PRIMARY
b7d4ad0e-51ae-45d6-9f53-931999033e85,SKU000170,https://cdn.demo.com/SKU000170.jpg,PRIMARY
e36c0ccd-794c-4e34-be30-05252375598c,SKU000171,https://cdn.demo.com/SKU000171.jpg,PRIMARY
12976dcb-c05b-4270-bbed-f62c0d931126,SKU000172,https://cdn.demo.com/SKU000172.jpg,PRIMARY
7d4f8439-a618-4e37-9f86-2ffa6406f93e,SKU000173,https://cdn.demo.com/SKU000173.jpg,PRIMARY
4c8b0b4f-b763-40f5-91b6-91b50c5f4ed5,SKU000174,https://cdn.demo.com/SKU000174.jpg,PRIMARY
046ce9ef-c974-400b-aeb0-dfea0be45ce9,SKU000175,https://cdn.demo.com/SKU000175.jpg,PRIMARY
a23453ee-773d-454a-8019-6d827c2cf547,SKU000176,https://cdn.demo.com/SKU000176.jpg,PRIMARY
a7f74a85-4ae9-4fa7-a96e-9dc68acd054b,SKU000177,https://cdn.demo.com/SKU000177.jpg,PRIMARY
ef2b94f2-eb2f-411d-afe6-f5702ba74f32,SKU000178,https://cdn.demo.com/SKU000178.jpg,PRIMARY
c2b07247-e955-489a-826f-8edfa4d94f5d,SKU000179,https://cdn.demo.com/SKU000179.jpg,PRIMARY
6c5aa436-7fd9-4f30-8762-e1b983fb173c,SKU000180,https://cdn.demo.com/SKU000180.jpg,PRIMARY
324a82b3-5726-4955-8900-636f632bdd93,SKU000181,https://cdn.demo.com/SKU000181.jpg,PRIMARY
aa3b6295-af7a-47db-85b9-67c7c031bcbe,SKU000182,https://cdn.demo.com/SKU000182.jpg,PRIMARY
72dcb649-55a1-411e-8d07-3aa26cee2552,SKU000183,https://cdn.demo.com/SKU000183.jpg,PRIMARY
1629a953-9362-4d82-81a9-10d6352837ce,SKU000184,https://cdn.demo.com/SKU000184.jpg,PRIMARY
30f877df-7d40-4bee-8224-cc46836a3dd0,SKU000185,https://cdn.demo.com/SKU000185.jpg,PRIMARY
9eddc70c-2ffc-425f-ba83-479382c0b188,SKU000186,https://cdn.demo.com/SKU000186.jpg,PRIMARY
73bb9399-2191-456d-aa41-2ea4a0cee804,SKU000187,https://cdn.demo.com/SKU000187.jpg,PRIMARY
8a298e6c-ddb8-4b20-aa02-88cfc6c28d78,SKU000188,https://cdn.demo.com/SKU000188.jpg,PRIMARY
4f145806-b60c-476d-a38f-6c80c1fda9d4,SKU000189,https://cdn.demo.com/SKU000189.jpg,PRIMARY
87048eae-93a8-41f3-968c-7180fa7c868d,SKU000190,https://cdn.demo.com/SKU000190.jpg,PRIMARY
92b9eacb-81f5-4b86-aeff-caf02dbfde0f,SKU000191,https://cdn.demo.com/SKU000191.jpg,PRIMARY
0cad4d5d-da6f-4c8e-9b5b-64b8f59b49cd,SKU000192,https://cdn.demo.com/SKU000192.jpg,PRIMARY
9a31a5e1-f156-41eb-8389-6db0c00651d0,SKU000193,https://cdn.demo.com/SKU000193.jpg,PRIMARY
0dd5a944-5193-4a70-95f7-044259f80885,SKU000194,https://cdn.demo.com/SKU000194.jpg,PRIMARY
8b656720-6e39-44ff-b630-582a8188f121,SKU000195,https://cdn.demo.com/SKU000195.jpg,PRIMARY
1c50adc1-7f3b-49fa-8432-b3ec211abbbf,SKU000196,https://cdn.demo.com/SKU000196.jpg,PRIMARY
fbfe8e4b-88d5-48e7-b89c-e5d75dc249e4,SKU000197,https://cdn.demo.com/SKU000197.jpg,PRIMARY
743840e6-2c8e-4ae8-ab27-9ea22c8b1736,SKU000198,https://cdn.demo.com/SKU000198.jpg,PRIMARY
3e61beba-62fb-404e-b3be-ef240cda8fd7,SKU000199,https://cdn.demo.com/SKU000199.jpg,PRIMARY
1e3e0065-c13a-47cd-919c-e36ec6aaa8e9,SKU000200,https://cdn.demo.com/SKU000200.jpg,PRIMARY
d2348350-7996-453b-81cd-0e4d744a5556,SKU000201,https://cdn.demo.com/SKU000201.jpg,PRIMARY
e044482b-6dc9-4e06-a5f8-5e4c2b77f93e,SKU000202,https://cdn.demo.com/SKU000202.jpg,PRIMARY
ee6e6467-b312-487c-9f1b-4460bbb1a901,SKU000203,https://cdn.demo.com/SKU000203.jpg,PRIMARY
614af74c-e136-46ee-a9c7-1db8d9f63cbf,SKU000204,https://cdn.demo.com/SKU000204.jpg,PRIMARY
de43b6c8-c228-4f66-9cf6-72f69187279e,SKU000205,https://cdn.demo.com/SKU000205.jpg,PRIMARY
99709825-bccb-4705-beb6-0bbee47d19dd,SKU000206,https://cdn.demo.com/SKU000206.jpg,PRIMARY
c4a6ca93-5cdc-4103-81ed-b86c41563948,SKU000207,https://cdn.demo.com/SKU000207.jpg,PRIMARY
2174c919-b481-480a-b4ab-606cd1812a60,SKU000208,https://cdn.demo.com/SKU000208.jpg,PRIMARY
00065129-6521-4963-b3e6-be1566977157,SKU000209,https://cdn.demo.com/SKU000209.jpg,PRIMARY
1fd441ce-85f9-4d58-b822-04869aba3ee1,SKU000210,https://cdn.demo.com/SKU000210.jpg,PRIMARY
04eb362b-6a9b-434d-b01a-ecd4e7938ffd,SKU000211,https://cdn.demo.com/SKU000211.jpg,PRIMARY
e035e416-19a0-49b3-af2b-7eb00baa8d1e,SKU000212,https://cdn.demo.com/SKU000212.jpg,PRIMARY
52c47623-2eae-49e8-996d-21b18874ba9b,SKU000213,https://cdn.demo.com/SKU000213.jpg,PRIMARY
c5b134af-c667-4323-a1f5-e65565aba329,SKU000214,https://cdn.demo.com/SKU000214.jpg,PRIMARY
e31a08f9-fb4b-4e25-8894-50c22b310181,SKU000215,https://cdn.demo.com/SKU000215.jpg,PRIMARY
cd417e71-ba08-4127-8a47-5b841912c680,SKU000216,https://cdn.demo.com/SKU000216.jpg,PRIMARY
3de4b5e6-c5c8-4f96-8575-419a25f33f48,SKU000217,https://cdn.demo.com/SKU000217.jpg,PRIMARY
96d4f613-7308-4f28-9b8b-4f72f395f95c,SKU000218,https://cdn.demo.com/SKU000218.jpg,PRIMARY
ceb98849-9258-483b-b630-6dc9f933babd,SKU000219,https://cdn.demo.com/SKU000219.jpg,PRIMARY
d40f205b-6c49-46f9-b405-4745b50caacd,SKU000220,https://cdn.demo.com/SKU000220.jpg,PRIMARY
494841b3-4596-4cd1-88fc-d7c016051e25,SKU000221,https://cdn.demo.com/SKU000221.jpg,PRIMARY
53a7a263-e5e0-4fca-91c4-75cde0895a5e,SKU000222,https://cdn.demo.com/SKU000222.jpg,PRIMARY
313cfad4-551d-4579-98a1-b1ead9e2e335,SKU000223,https://cdn.demo.com/SKU000223.jpg,PRIMARY
99a96fd9-ad0b-4e91-bf34-eee43969f209,SKU000224,https://cdn.demo.com/SKU000224.jpg,PRIMARY
b00501d0-fbec-4449-a4d8-6ff93fc35931,SKU000225,https://cdn.demo.com/SKU000225.jpg,PRIMARY
42d9f0a7-3af0-4225-9873-6abcec870017,SKU000226,https://cdn.demo.com/SKU000226.jpg,PRIMARY
